name,item_id,image_url,quote,effect,quality,recharge
Compound Fracture,453,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e1/Collectible_Compound_Fracture_icon.png/revision/latest?cb=20210822014751,Bone tears!,"IncreasesRange. Tears turn into bones, which shatter into 1-3 bone shards upon hitting an enemy or obstacle.",3,
Polydactyly,454,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/26/Collectible_Polydactyly_icon.png/revision/latest?cb=20210822021111,Hold me!,"Allows Isaac to carry twocards,pills, or any combination of both. Spawns one random card,rune, or pill.",2,
Dad's Lost Coin,455,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/d0/Collectible_Dad%27s_Lost_Coin_icon.png/revision/latest?cb=20210822015102,I remember this...,"+1.5range, +1tear falling speed. Drops aLucky Penny.+2.5range. Drops aLucky Penny.",1,
Midnight Snack,456,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/9a/Collectible_Midnight_Snack_icon.png/revision/latest?cb=20210822020801,HP up,Grants one full RedHeart container.Heals 1 additionalRed Heart.,1,
Cone Head,457,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/af/Collectible_Cone_Head_icon.png/revision/latest?cb=20210822014817,Hard headed!,Grants aSoul Heart. Gives Isaac a chance to ignore any damage taken.,2,
Belly Button,458,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a4/Collectible_Belly_Button_icon.png/revision/latest?cb=20210822014419,What's in there?,Drops a randomtrinket. Grants a second trinket slot.,2,
Sinus Infection,459,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/03/Collectible_Sinus_Infection_icon.png/revision/latest?cb=20210822021430,Booger tears!,Adds a chance to fire a booger that sticks to enemies and deals damage over time.,3,
Glaucoma,460,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/27/Collectible_Glaucoma_icon.png/revision/latest?cb=20210822020031,Blind tears!,Adds a chance to shoot tears thatconfuseenemies for an extremely long time.,1,
Parasitoid,461,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/af/Collectible_Parasitoid_icon.png/revision/latest?cb=20210822020900,Egg tears!,Adds a chance to fire an egg sack which createsslowingcreepand spawns aBlue FlyorBlue Spiderupon hitting an enemy.,3,
Eye of Belial,462,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/1f/Collectible_Eye_of_Belial_icon.png/revision/latest?cb=20210822015805,Possessed tears!,"Grantspiercing tears. After piercing one enemy, tears starthomingand deal doubledamage.",3,
Sulfuric Acid,463,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/be/Collectible_Sulfuric_Acid_icon.png/revision/latest?cb=20210822021543,Acid tears!,+0.3damage. Adds a chance to fire acidic tears which can destroyobstaclesand open doors.,2,
Glyph of Balance,464,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/50/Collectible_Glyph_of_Balance_icon.png/revision/latest?cb=20210822020100,A gift from above,Grants 2Soul Heartsand modifies drops fromChampionmonsters based on certain conditions.Also modifies room clear drops.,2,
Analog Stick,465,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/c2/Collectible_Analog_Stick_icon.png/revision/latest?cb=20210822014235,360 tears!,+0.35tearsup. Allows Isaac to fire tears diagonally.,2,
Contagion,466,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/d9/Collectible_Contagion_icon.png/revision/latest?cb=20210822014847,Outbreak!,"The first enemy killed in a room releases a gas cloud thatpoisonsnearby enemies. Affected enemies will also release gas upon death, spreading the effect.",2,
Finger!,467,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/2f/Collectible_Finger%21_icon.png/revision/latest?cb=20210822015923,Watch where you point that!,"Spawns a fingerfamiliarthat faces in the same direction as Isaac, rapidly damaging enemies it points at for 10% of Isaac's damage.",1,
Shade,468,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/59/Collectible_Shade_icon.png/revision/latest?cb=20210822021255,It follows,"Spawns a shadowfamiliarthat follows Isaac's movements on a 1 second delay and deals contact damage to enemies. After dealing enough damage, it is absorbed by Isaac and spawnsfriendlyChargers.",0,
Depression,469,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/85/Collectible_Depression_icon.png/revision/latest?cb=20210822015358,:(,Spawns afamiliarthat leaves a trail ofcreepthat damages enemies at 6 damage per second. Has a chance to spawn damaging beams of light onto enemies that touch the cloud.,1,
Hushy,470,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/8f/Collectible_Hushy_icon.png/revision/latest?cb=20210822020208,Lil hush!,"Spawns aError: Error: The given entity (""Hush"") does not exist.familiarthat bounces diagonally around theroomand deals contact damage. While firing tears, it stops moving.",0,
Lil Monstro,471,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/21/Collectible_Lil_Monstro_icon.png/revision/latest?cb=20210821211013,Ain't he cute?,Spawns afamiliarthat fires clusters of tears. Must be charged before shooting.,2,
King Baby,472,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/f9/Collectible_King_Baby_icon.png/revision/latest?cb=20210822020305,Hail to the king baby,"Spawns afamiliarthat follows Isaac and makes other familiars follow it. While firing tears, other familiars stop moving.",1,
Big Chubby,473,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/bc/Collectible_Big_Chubby_icon.png/revision/latest?cb=20210822014451,Chub chub,"Spawns afamiliarthat follows Isaac and charges across theroomwhen Isaac fires, blocking shots and dealing 40.5 damage per second on contact.",1,
Tonsil,474,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/8f/Trinket_Tonsil_icon.png/revision/latest?cb=20210825081441,Gross...,Grants afamiliarthat follows Isaac and blocks enemy shots.,,
Acid Baby,491,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/95/Collectible_Acid_Baby_icon.png/revision/latest?cb=20210822014123,Pills pills pills!,"Spawns afamiliarthat drops a randompillevery 3rooms. Upon using a pill, all enemies in the room arepoisoned.",2,
YO LISTEN!,492,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/63/Collectible_YO_LISTEN%21_icon.png/revision/latest?cb=20210822021643,Yo listen!,"+1luck. Spawns a fairyfamiliarthat points outSecret Rooms,Crawl Spaceentrances, andtinted rocks.",2,
Adrenaline,493,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/80/Collectible_Adrenaline_icon.png/revision/latest?cb=20210822014206,Panic = power,Increasesdamagebased on how many emptyRed Heart containersIsaac has.,1,
Jacob's Ladder,494,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/31/Collectible_Jacob%27s_Ladder_icon.png/revision/latest?cb=20210822020235,Electric tears,Tears fire sparks of electricity in random directions upon hitting an obstacle or enemy.,3,
Ghost Pepper,495,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a3/Collectible_Ghost_Pepper_icon.png/revision/latest?cb=20210822020002,Flame tears,Gives a chance to shoot fires alongside tears that block enemy shots and deal damage to enemies that touch them.Gives a chance to shoot blue fires alongside tears that become smaller as they travel.,3,
Euthanasia,496,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/ca/Collectible_Euthanasia_icon.png/revision/latest?cb=20210822015723,Needle shot,"Adds a luck-based chance to fire needles that instantly killbasic enemiesand deal tripledamagetobosses. If a needle kills an enemy, it bursts into more tears/needles.",3,
Camo Undies,497,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/dd/Collectible_Camo_Undies_icon.png/revision/latest?cb=20210822014623,Camo kid,"Isaac becomes camouflaged at the beginning of each room. Until he shoots, all non-boss enemies will beconfused.Isaac gains +0.5Speedwhile camouflaged, and gainsTearsandDamageupon breaking it.",3,
Duality,498,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/dc/Collectible_Duality_icon.png/revision/latest?cb=20210822015508,You feel very balanced,"Whenever aDevil RoomorAngel Roomwould spawn after defeating a boss, both rooms spawn. Only one can be entered.",1,
Eucharist,499,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/f8/Collectible_Eucharist_icon.png/revision/latest?cb=20210822015650,Peace be with you,"AnAngel Roomwill always spawn after every boss fight, excluding the first floor and floors after Chapter 4.",3,
Sack of Sacks,500,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/1e/Collectible_Sack_of_Sacks_icon.png/revision/latest?cb=20210822021220,Gives sacks,Spawns afamiliarthat drops aGrab Bagevery 5-6roomscleared.,2,
Greed's Gullet,501,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/23/Collectible_Greed%27s_Gullet_icon.png/revision/latest?cb=20210822020132,Money = health!,Grants a RedHeart containerfor every 25CoinsIsaac has.,1,
Large Zit,502,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/43/Collectible_Large_Zit_icon.png/revision/latest?cb=20210822020341,Creep shots,Adds a chance to fire a creep shot that deals doubledamageand leaves a trail ofslowingwhite creep.,1,
Little Horn,503,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/97/Collectible_Little_Horn_icon.png/revision/latest?cb=20210822020536,Big brother is watching,"Adds a chance to fire apiercing tearthat instantly kills any enemy that it touches.Adds a chance to fire a tear that summonsBig Horn's hand to crush the first enemy it hits, instantly killing monsters or greatly damaging bosses.",3,
Poke Go,505,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/24/Collectible_Poke_Go_icon.png/revision/latest?cb=20210822021043,Gotta catch em...,"Upon entering a room with enemies in it, has a chance to spawn a randomfriendlyenemy that persists across rooms.",2,
Backstabber,506,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/5d/Collectible_Backstabber_icon.png/revision/latest?cb=20210822014338,Watch your back!,Isaac's tears deal doubledamageand inflictbleedingon enemies if they're facing away from Isaac.,3,
Mom's Razor,508,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/2d/Collectible_Mom%27s_Razor_icon.png/revision/latest?cb=20210822020830,It's sharp!,"Spawns anorbitingrazor that deals contact damage and inflictsbleedingon enemies, causing them to slowly take damage over time.",1,
Bloodshot Eye,509,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/22/Collectible_Bloodshot_Eye_icon.png/revision/latest?cb=20210822014522,Bloody friend,"Spawns anorbital familiarthat deals contact damage and fires a tear every 2 seconds.Spawns anorbital familiarthat deals contact damage, blocks shots, and fires tears at enemies in its line of sight.",1,
Angry Fly,511,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/07/Collectible_Angry_Fly_icon.png/revision/latest?cb=20210822050012,He's violent,Spawns a flyfamiliarthat orbits around a random enemy and deals 30 damage per second to enemies it comes in contact with.,1,
Bozo,513,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/c6/Collectible_Bozo_icon.png/revision/latest?cb=20210822050109,Party time!,"+0.1 flatdamage, grants aSoul Heart. Enemies can randomly become brieflycharmedorfeared. Taking damage has a chance to spawn aRainbow Poop.",2,
Broken Modem,514,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/6c/Collectible_Broken_Modem_icon.png/revision/latest?cb=20210822050137,Lag!,"Enemies, enemy shots, tears, and pickups will briefly freeze in place at random intervals. The reward from clearing a room will sometimes be duplicated.",3,
Fast Bombs,517,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/ee/Collectible_Fast_Bombs_icon.png/revision/latest?cb=20210822045824,Rapid bomb drops,"+7Bombs. Removes the delay between bomb placements, allowing them to be placed rapidly.Bombs will no longer knock each other away.",1,
Buddy in a Box,518,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/af/Collectible_Buddy_in_a_Box_icon.png/revision/latest?cb=20210822045754,What could it be?!,Spawns afamiliarwith a random tear effect. The familiar is randomized at the start of eachfloor.,2,
Lil Delirium,519,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/7d/Collectible_Lil_Delirium_icon.png/revision/latest?cb=20210822045849,Delirious friend,Grants afamiliarthat transforms into another random familiar every 10 seconds.,1,
Jumper Cables,520,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/0c/Collectible_Jumper_Cables_icon.png/revision/latest?cb=20210822050657,Bloody recharge,Grants an active item charge every 15 enemies killed.,3,
Technology Zero,524,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/3b/Collectible_Technology_Zero_icon.png/revision/latest?cb=20210822050812,Static tears!,Connects Isaac's tears with electricity that can damage enemies.,3,
Leprosy,525,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/01/Collectible_Leprosy_icon.png/revision/latest?cb=20210822050724,You're tearing me apart!,"Taking damage grants a body partorbitalthat blocks shots and deals contact damage, up to a maximum of three. The body parts are destroyed after blocking enough damage.",0,
7 Seals,526,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/90/Collectible_7_Seals_icon.png/revision/latest?cb=20210822062850,Lil harbingers!,Spawns a randomHarbingerfamiliarthat changes every 10 seconds. Harbingers have different behaviors and spawn themedLocusts.,2,
Angelic Prism,528,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/c7/Collectible_Angelic_Prism_icon.png/revision/latest?cb=20210822062758,Eclipsed by the moon,Spawns anorbital familiarwith a large orbital radius. Tears that pass through the prism split into four multi-colored tears.,3,
Pop!,529,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/76/Collectible_Pop%21_icon.png/revision/latest?cb=20210822062733,Eyeball tears!,"Replaces Isaac's tears with eyeballs that can bounce off of each other. The eyeballs are not limited byrange, and will instead dissipate when they stop moving or when hitting an enemy or obstacle.",1,
Death's List,530,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/9d/Collectible_Death%27s_List_icon.png/revision/latest?cb=20210822064754,Just hope you're not next...,Grants apickuporstatupgrade if all enemies in a room are killed in the order they are marked.,1,
Haemolacria,531,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/48/Collectible_Haemolacria_icon.png/revision/latest?cb=20210822064726,I'm seeing red...,"Tears are now fired in an arc. Upon hitting the floor, an obstacle, or an enemy, they burst into many smaller tears in all directions. Increases tear delay.",4,
Lachryphagy,532,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/30/Collectible_Lachryphagy_icon.png/revision/latest?cb=20210822064658,Feed them!,"Isaac's tears decelerate as they travel. Upon stopping or hitting an obstacle, they burst into 8 tears in all directions. Tears can be fired into other tears to feed them, increasing their damage.",3,
Trisagion,533,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/25/Collectible_Trisagion_icon.png/revision/latest?cb=20210822064628,Smite thy enemy,Tears are replaced withpiercingwhite blasts of light that deal less damage but can damage the same enemy multiple times.,3,
Schoolbag,534,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/d7/Collectible_Schoolbag_icon.png/revision/latest?cb=20210822064600,Extra active item room,Allows Isaac to hold two active items.,3,
Blanket,535,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e2/Collectible_Blanket_icon.png/revision/latest?cb=20210822090842,You feel Safe,"Grants oneSoul Heart. Upon entering a boss room, grants a shield that blocks one hit, then disappears.",2,
Lil Spewer,537,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a3/Collectible_Lil_Spewer_icon.png/revision/latest?cb=20210822090936,Puking buddy,"Drops a randompill, and spawns afamiliarthat charges up and firescreep. Using pills changes the creep type.",1,
Marbles,538,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/38/Collectible_Marbles_icon.png/revision/latest?cb=20210822091000,Choking hazard,"Spawns 3 randomtrinkets. Taking damage has a 5% chance to swallow Isaac's currently held trinket, gaining its effect permanently.",2,
Mystery Egg,539,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/5f/Collectible_Mystery_Egg_icon.png/revision/latest?cb=20210822091029,Sacrificial insemination,"Spawns an eggfamiliar, which hatches a randomfriendlymonsterwhen Isaac is hurt once per room. The power of the monster improves for each consecutive room cleared without taking damage.",0,
Flat Stone,540,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/46/Collectible_Flat_Stone_icon.png/revision/latest?cb=20210822091053,Skipping tears,"Tears bounce off the floor, creating splashes. Splashes deal 25% of Isaac'stear damageto all enemies in a small area.",2,
Marrow,541,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/59/Collectible_Marrow_icon.png/revision/latest?cb=20210822091122,HP up?,Grants oneBone Heartand spawns threeRed Hearts.,1,
Slipped Rib,542,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/77/Collectible_Slipped_Rib_icon.png/revision/latest?cb=20210822091149,Projectile shield,Spawns a bonefamiliarthat circles around Isaac and reflects enemy shots.,1,
Hallowed Ground,543,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/51/Collectible_Hallowed_Ground_icon.png/revision/latest?cb=20210822091216,Portable sanctuary,"Spawns a white poopfamiliar, which turns into aWhite Poopwhen Isaac is hurt. White poop has an aura that increasestear fire rateand can block enemy shots.The aura also increases damage by 20% and giveshoming.",1,
Pointy Rib,544,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/b4/Collectible_Pointy_Rib_icon.png/revision/latest?cb=20210822091243,Stabbing time,"Spawns a bonefamiliarthat hovers back and forth in front of Isaac, dealing damage equal to Isaac'sdamage.",1,
Dad's Ring,546,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e5/Collectible_Dad%27s_Ring_icon.png/revision/latest?cb=20210822091337,Father's blessing,Creates a ring of light around Isaac thatpetrifiesenemies in contact.,2,
Divorce Papers,547,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/8e/Collectible_Divorce_Papers_icon.png/revision/latest?cb=20210822091404,Tears up + you feel empty,"Grants oneBone Heart, +0.7tears, spawns aMysterious Paper.",3,
Jaw Bone,548,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/bc/Collectible_Jaw_Bone_icon.png/revision/latest?cb=20210822091433,Fetch!,"Spawns afamiliarthat flies through theroomwhile firing, dealing a flat 7 contact damage to enemies and retrievingpickups.",1,
Brittle Bones,549,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/49/Collectible_Brittle_Bones_icon.png/revision/latest?cb=20210822091500,Everything hurts,"Replaces allRed Heart Containerswith 6 emptyBone Hearts.Upon losing a Bone Heart, Isaac fires bones in 8 directions and permanently gains atearsup.Upon losing a Bone Heart, Isaac fires bones in 8 directions and permanently gains afire rateup.",3,
Broken Shovel,551,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/d6/Collectible_Broken_Shovel_2_icon.png/revision/latest?cb=20210822091553,It feels cursed,One of two parts necessary to createMom's Shovel. No effect if somehow obtained on its own.,4,
Mucormycosis,553,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/f0/Collectible_Mucormycosis_icon.png/revision/latest?cb=20210824093551,Spore shot,"Gives Isaac the chance to fire spore tears that stick to enemies and blow up after a few seconds, dealing damage andpoisoningnearby enemies and releasing more spores.",3,
2Spooky,554,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/92/Collectible_2Spooky_icon.png/revision/latest?cb=20210824100215,4me,Enemies near Isaac are afflicted withfear.,1,
Eye Sore,558,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/10/Collectible_Eye_Sore_icon.png/revision/latest?cb=20210824100154,More eyes,Causes Isaac to occasionally fire extra tears in random directions while shooting.,1,
120 Volt,559,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/7c/Collectible_120_Volt_icon.png/revision/latest?cb=20210824100133,Zap!,Repeatedly zaps enemies that are close to Isaac.,2,
It Hurts,560,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/f5/Collectible_It_Hurts_icon.png/revision/latest?cb=20210822150350,No it doesn't...,Releases a ring of tears and increasesfire ratefor the current room when Isaac takes damage.,1,
Almond Milk,561,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/2a/Collectible_Almond_Milk_icon.png/revision/latest?cb=20210822150735,DMG down + tears up + you feel nutty,"Quadruplesfire rate, with ×0.3damagemultiplier. Each tear is given a random effect that alters its movement.",1,
Rock Bottom,562,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a5/Collectible_Rock_Bottom_icon.png/revision/latest?cb=20210824100112,It's only up from there,Locks Isaac'sattributesto their highest values reached.,4,
Nancy Bombs,563,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/80/Collectible_Nancy_Bombs_icon.png/revision/latest?cb=20210824100051,Random blast +5 bombs,+5Bombs. Each bomb gains 1-4 random bomb synergies.,1,
A Bar of Soap,564,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/c0/Collectible_A_Bar_of_Soap_icon.png/revision/latest?cb=20210822150139,Tears + shot speed up,"+0.5Tears, +0.2Shot Speed.",2,
Blood Puppy,565,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/78/Collectible_Blood_Puppy_icon.png/revision/latest?cb=20210824095947,What a cute little thing!,"Spawns afamiliarthat chases enemies. After killing enough enemies, it becomes more powerful but will also try to hurt Isaac, it will also generateHalf Red Heartson enemy kills. It can increase in power one more stage after killing even more enemies. Dealing enough damage to it returns it to normal.",1,
Dream Catcher,566,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/85/Collectible_Dream_Catcher_icon.png/revision/latest?cb=20210824093531,Sweet dreams,"During the transition between floors, Isaac's nightmare shows the contents of the  upcoming floor'sTreasure Room, as well as the floor'sboss. Grants aHalf Soul Heartwhen entering a new floor.",2,
Paschal Candle,567,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/72/Collectible_Paschal_Candle_icon.png/revision/latest?cb=20210824100030,Keep the flame burning,Gives Isaac afamiliarthat grants +0.4Fire Ratefor each consecutive room he's cleared without taking damage. The bonus stacks up to five times.,3,
Divine Intervention,568,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/86/Collectible_Divine_Intervention_icon.png/revision/latest?cb=20210824100009,Double tap shield,Double tapping a fire key creates a shield that pushes away enemies and reflects enemy projectiles and lasers.,1,
Blood Oath,569,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/7e/Collectible_Blood_Oath_icon.png/revision/latest?cb=20210822150324,Bleed me dry,"Stabs Isaac at the beginning of each floor, draining hisRed Hearts. Increasesdamageandspeedfor the floor based on the amount drained.",1,
Playdough Cookie,570,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/3d/Collectible_Playdough_Cookie_icon.png/revision/latest?cb=20210824095927,Tasty rainbow,Grants multicolored tears. Each color comes with a differentstatusorteareffect.,2,
Orphan Socks,571,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/99/Collectible_Orphan_Socks_icon.png/revision/latest?cb=20210824095906,Speed up + your feet feel stronger,Preventscreepand floorspikesfrom damaging Isaac. Also gives Isaac +0.3speedand 2Soul Hearts.,2,
Eye of the Occult,572,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/dc/Collectible_Eye_of_the_Occult_icon.png/revision/latest?cb=20210824100236,DMG up + range up + controlled tears,"+1damage, +2range, -0.16shot speed. Isaac's tears can be controlled mid-flight with tear controls.",3,
Immaculate Heart,573,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e0/Collectible_Immaculate_Heart_icon.png/revision/latest?cb=20210824095845,Halo of tears,Adds one RedHeart Containerand fully restores health. x1.2damagemultiplier. Isaac will occasionally fire extra tears that orbit around him.,3,
Monstrance,574,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/aa/Collectible_Monstrance_icon.png/revision/latest?cb=20210824095824,Purifying light,Isaac gains an aura that deals damage to enemies inside it.,1,
The Intruder,575,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/ae/Collectible_The_Intruder_icon.png/revision/latest?cb=20210824095803,Invasive friend,"Afamiliarburrows in Isaac's head, firing 4slowingtears. Upon taking damage, there's a chance it will burst out of Isaac's head, spawningblue spidersand chasing enemies for the current room.",2,
Dirty Mind,576,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/60/Collectible_Dirty_Mind_icon.png/revision/latest?cb=20210824095742,Filthy friends,DestroyingpoopspawnsDip Familiarsthat follow Isaac and damage enemies. Destroying different types of poop spawns different Dips with special effects.,1,
Spirit Sword,579,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/f9/Collectible_Spirit_Sword_icon.png/revision/latest?cb=20210824095720,Divine blade,"Instead of tears, Isaac swings a sword. Charging does a spin attack and fires a projectile, and a projectile is sometimes fired with normal swings if Isaac has no emptyRed Heart Containers.",3,
Psy Fly,581,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/c9/Collectible_Psy_Fly_icon.png/revision/latest?cb=20210822145744,Flamboyant protector,Spawns a flyorbital familiarthat seeks out incoming enemy shots and destroys them.,4,
Rocket in a Jar,583,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/3d/Collectible_Rocket_in_a_Jar_icon.png/revision/latest?cb=20210824095659,Rocket propulsion +5 bombs,"+5Bombs. If Isaac is currently firing, placing a bomb will instead shoot a fast-moving, explosive rocket in the direction he's facing.",1,
The Stairway,586,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e9/Collectible_The_Stairway_icon.png/revision/latest?cb=20210824095617,May you get what you came for,Generates a ladder at the start of every floor that leads to a uniqueAngel Roomshop.,3,
Sol,588,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/95/Collectible_Sol_icon.png/revision/latest?cb=20210824095553,Radiant victory,"Reveals the location of theBoss Room. Upon defeating a boss, activatesXIX - The Sun, fully recharges Isaac's active item, grants bonusdamageandluckfor the rest of the floor, and removescurses.",2,
Luna,589,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/8e/Collectible_Luna_icon.png/revision/latest?cb=20210824095532,The moon's blessing shines upon you,Adds an extraSecret RoomandSuper Secret Roomto each floor. Secret Rooms contain a beam of light that increasesFire Ratefor the current floor and gives aHalf Soul Heart.,3,
Mercurius,590,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/96/Collectible_Mercurius_icon.png/revision/latest?cb=20210824095511,Speed up + you feel elusive,"+0.4speed. Doors stay open after entering a room, even in rooms with enemies.",2,
Venus,591,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/21/Collectible_Venus_icon.png/revision/latest?cb=20210824095450,HP up + you feel pretty,Adds one redHeart container. Heals 1 additionalRed Heart. Enemies near Isaac becomecharmed.,2,
Terra,592,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/ed/Collectible_Terra_icon.png/revision/latest?cb=20210824095430,Born to rock,"+1Damage. Replaces tears with rocks that deal variable damage, have increasedknockback, and can destroyobstacles.",3,
Mars,593,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/3e/Collectible_Mars_icon.png/revision/latest?cb=20210824095409,Double tap dash,"Dash by double-tapping the movement key, becoming invulnerable and damaging enemies. There's a short cooldown before Isaac can dash again.",0,
Jupiter,594,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/60/Collectible_Jupiter_icon.png/revision/latest?cb=20210824095348,You're a gas giant!,"+2 redHeart containers, -0.3speed. Isaac builds speed while standing still, and releasespoisongas clouds when he moves afterwards.",2,
